Manufacturer Name,Model Number,Description,Maximum Continuous Output Power at Unity Power Factor,Nominal Voltage,Weighted Efficiency,Night Tare Loss,Power Rating. Continuous. 40 deg C,"Night
Tare Loss. 40 deg C",Voltage Minimum,Voltage Nominal,Voltage Maximum,Power Level,Power Level,Power Level,Power Level,Power Level,Power Level,Efficiency Vmin.,Efficiency Vmin.,Efficiency Vmin.,Efficiency Vmin.,Efficiency Vmin.,Efficiency Vmin.,Efficiency Vmin.,Efficiency Vnom,Efficiency Vnom,Efficiency Vnom,Efficiency Vnom,Efficiency Vnom,Efficiency Vnom,Efficiency Vnom,Efficiency Vmax,Efficiency Vmax,Efficiency Vmax,Efficiency Vmax,Efficiency Vmax,Efficiency Vmax,Efficiency Vmax
,,,(kW),(Vac),(%),(W),(kW),(W),(Vdc),(Vdc),(Vdc),10% (kW),20% (kW),30% (kW),50% (kW),75% (kW),100% (kW),10% Pwr Lvl (%),20% Pwr Lvl (%),30% Pwr Lvl (%),50% Pwr Lvl (%),75% Pwr Lvl (%),100% Pwr Lvl (%),Wtd (%),10% Pwr Lvl (%),20% Pwr Lvl (%),30% Pwr Lvl (%),50% Pwr Lvl (%),75% Pwr Lvl (%),100% Pwr Lvl (%),Wtd (%),10% Pwr Lvl (%),20% Pwr Lvl (%),30% Pwr Lvl (%),50% Pwr Lvl (%),75% Pwr Lvl (%),100% Pwr Lvl (%),Wtd (%)
SolaX Power Network Technology (Zhe jiang) Co.. Ltd.,A1-Fit-8.6-US [240V],8.6 kW. 240 Vac. 1-phase. transformerless. bidirectional. battery Grid Support Utility Interactive Inverter,8.613,240,95.5,42,,,363,396.5,430,0.8613,1.7226,2.5839,4.3065,6.45975,8.613,93.0135086,95.28054918,95.80882018,95.92959765,95.63120674,95.18939281,95.57085094,92.85842601,95.24742892,95.80679966,95.99888651,95.74737358,95.32272793,95.64553501,92.57570967,95.11976236,95.72335138,95.98828037,95.83460377,95.45241136,95.66831811
Tabuchi Electric Co.. Ltd.,THD-S55P3BB-US [240V],5.5 kW. 240 Vac Grid Support Utility Interactive Hybrid Inverter with 3.3 kW Discharge Rate/20 kWh Storage Capacity,5.51892,240,94.5,10.1,,,240,380,520,0.55189,1.10378,1.65568,2.75946,4.13919,5.51892,89.3,93.3,94.3,94.7,94.1,94.2,94,89.7,93.7,94.7,95.4,95.5,95.4,95.1,88.8,93.1,94.3,95.1,95.2,94.9,94.7
Tabuchi Electric Co.. Ltd.,THD-S55P3B-US [240V],5.5 kW. 240 Vac Grid Support Utility Interactive Hybrid Inverter with 2 kW Discharge Rate/10 kWh Storage Capacity,5.51892,240,94.5,10.1,,,240,380,520,0.55189,1.10378,1.65568,2.75946,4.13919,5.51892,89.3,93.3,94.3,94.7,94.1,94.2,94,89.7,93.7,94.7,95.4,95.5,95.4,95.1,88.8,93.1,94.3,95.1,95.2,94.9,94.7
Tabuchi Electric Co.. Ltd.,THE-S55P3BB-USW [240V],"5.5 kW. 240 Vac Grid Support Utility Interactive Hybrid Inverter with 4.0 kW Discharge Rate/20 kWh Storage Capacity
",5.51892,240,94.5,10.1,,,240,380,520,0.551892,1.103784,1.655676,2.75946,4.13919,5.51892,89.326,93.286,94.304,94.656,94.048,94.174,93.98572,89.688,93.666,94.706,95.44,95.498,95.41,95.06238,88.78,93.076,94.276,95.094,95.166,94.922,94.67194
Tigo Energy. Inc,TSI-3.0K-US [240V],3.095 kW. 240 Vac Hybrid Grid Support Utility Interactive Inverter,3.095,240,97,1.593,,,125,380,480,0.309509,0.619018,0.928527,1.547545,2.3213175,3.09509,92.5494476,94.74195066,95.51872577,96.46602653,96.37781321,96.17353574,96.04810589,94.95307536,96.97742034,97.28397506,97.78210464,97.76090828,97.44928916,97.54105886,93.24886988,95.99919755,96.7283146,97.21557376,97.34873839,97.38890997,97.01685976
Tigo Energy. Inc,TSI-3.8K-US [240V],3.888 kW. 240 Vac Hybrid Grid Support Utility Interactive Inverter,3.888,240,97,1.593,,,160,380,480,0.388821,0.777642,1.166463,1.944105,2.9161575,3.88821,92.92259147,95.04953714,95.90791546,96.58752048,96.73176735,96.4560057,96.35234665,95.86808295,97.43002565,97.85669029,98.06195693,98.05831983,97.97270963,97.91158338,93.49769267,96.48865674,97.19351262,97.66866127,97.73814936,97.61439137,97.41991965
Tigo Energy. Inc,TSI-5.0K-US [240V],4.943 kW. 240 Vac Hybrid Grid Support Utility Interactive Inverter,4.943,240,97.5,1.593,,,210,380,480,0.494322,0.988644,1.482966,2.47161,3.707415,4.94322,94.26736671,96.0278665,96.61765771,96.96880832,96.79762304,96.46260308,96.65552703,95.82744667,97.647558,97.99288996,98.19771931,98.02620092,97.77570276,97.93881524,95.15481203,97.21551349,97.70050641,97.98016335,97.81702084,97.60886798,97.69032767
Tigo Energy. Inc,TSI-6.0K-US [240V],5.918 kW. 240 Vac Hybrid Grid Support Utility Interactive Inverter,5.918,240,97,1.593,,,170,380,480,0.591775,1.18355,1.775325,2.958875,4.4383125,5.91775,93.49312456,95.071291,96.00912836,96.5067759,96.53749153,96.27697488,96.25952713,96.28355113,97.62350238,97.99501232,98.03233386,97.74045426,97.64068313,97.76318367,95.28287555,97.09345986,97.48994827,97.82790395,97.699789,97.4333255,97.56119608
Tigo Energy. Inc,TSI-7.6K-US [240V],7.524 kW. 240 Vac Hybrid Grid Support Utility Interactive Inverter,7.524,240,97.5,1.593,,,212,380,480,0.752419,1.504838,2.257257,3.762095,5.6431425,7.52419,94.83208254,96.24428378,96.93715893,97.13586723,97.05492336,96.46805942,96.89900103,96.1030675,97.81999667,98.01033914,98.18748559,98.0301911,97.40812315,97.94214264,95.21910959,97.20338159,97.68378531,97.87494103,97.79265745,97.37820389,97.64374396
Tigo Energy. Inc,TSI-8.2K-US [240V],8.2 kW. 240 Vac Hybrid Grid Support Utility Interactive Inverter with PCS Functionality,8.251,240,97.5,10,,,250,380,480,0.82514,1.65028,2.47542,4.1257,6.18855,8.2514,93.92576667,96.12466667,96.81426667,97.2666,97.26166667,97.07206667,97.00924867,95.5722,97.48633333,97.99163333,98.23906667,98.1842,98.0166,98.02486067,93.77426667,96.67336667,97.48676667,97.96093333,97.96600278,97.9229,97.67297347
Tigo Energy. Inc,TSI-9.0K-US [240V],9 kW. 240 Vac Hybrid Grid Support Utility Interactive Inverter with PCS Functionality,9.063,240,97.5,10,,,250,380,480,0.90625,1.8125,2.71875,4.53125,6.796875,9.0625,94.23843333,96.2702,96.90796667,97.32346667,97.20003333,97.0403,97.017964,95.94816667,97.6026,98.07066667,98.25153333,98.1428,97.9914,98.03461267,94.3716,96.8985,97.63473333,98.0229,98.0409,97.9412,97.779503
Tigo Energy. Inc,TSI-10.0K-US [240V],10 kW. 240 Vac Hybrid Grid Support Utility Interactive Inverter with PCS Functionality,10.082,240,97.5,10,,,250,380,480,1.0082,2.0164,3.0246,5.041,7.5615,10.082,95.12756667,96.4976,97.06753333,97.32963333,97.1985,96.92293333,97.07866133,96.3253,97.7618,98.13836667,98.29193333,98.1462,97.9316,98.073078,95.01343333,97.1984,97.78026667,98.05173333,98.00923333,97.87193333,97.82344367
Tigo Energy. Inc,TSI-11.4K-US [240V],11.4 kW. 240 Vac Hybrid Grid Support Utility Interactive Inverter with PCS Functionality,11.52,240,98,10,,,250,380,480,1.152,2.304,3.456,5.76,8.64,11.52,95.36258,96.95720667,97.47749,97.68496,97.54334333,97.35388333,97.43917007,96.58192333,98.02755,98.39988667,98.52741667,98.43510333,98.25393667,98.34669993,95.45704667,97.19138667,97.74481333,97.97084667,97.83179333,97.65817333,97.71486573
Xiamen Kehua Digital Energy Tech Co.. Ltd.,iStoragE2A 7600 [240V],7.6 kW. 240 Vac Grid Support Utility Interactive Inverter,7.581022791,240,97,2.5,,,300,370,440,0.758102279,1.516204558,2.274306837,3.790511395,5.685767093,7.581022791,94.2651,95.2225,96.16303333,96.92336667,97.11246667,97.06363333,96.747989,95.2164,96.18356667,96.79353333,97.36493333,97.6024,97.53476667,97.28570467,94.82433333,95.83336667,96.55146667,97.2034,97.42313333,97.3541,97.08549733
Xiamen Kehua Digital Energy Tech Co.. Ltd.,iStoragE2A 9600 [240V],9.6 kW. 240 Vac Grid Support Utility Interactive Inverter ,9.573264647,240,97,2.5,,,300,370,440,0.957326465,1.914652929,2.871979394,4.786632323,7.179948485,9.573264647,94.32396667,95.43376667,96.47356667,97.01263333,97.09136667,97.01333333,96.803219,95.76353333,96.41273333,97.04223333,97.48393333,97.57346667,97.40476667,97.35204767,94.89073333,95.98466667,96.8438,97.3145,97.39463333,97.234,97.13301933
Xiamen Kehua Digital Energy Tech Co.. Ltd.,iStoragE2A 10000 [240V],10 kW. 240 Vac Grid Support Utility Interactive Inverter,9.956302007,240,97,2.5,,,300,370,440,0.995630201,1.991260401,2.986890602,4.978151003,7.467226505,9.956302007,94.33373333,95.61356667,96.5122,97.03076667,97.07283333,96.98256667,96.80968267,95.79346667,96.47503333,97.07333333,97.50486667,97.54303333,97.37263333,97.34675167,95.18403333,96.08433333,96.88296667,97.3434,97.36516667,97.2134,97.14385633
Xiamen Kehua Digital Energy Tech Co.. Ltd.,iStoragE2A 11400 [240V],11.4 kW. 240 Vac Grid Support Utility Interactive Inverter,11.37051,240,97,2.5,,,300,370,440,1.137051,2.274102,3.411153,5.685255,8.5278825,11.37051,94.3642,96.05503333,96.9052,97.10186667,97.04366667,96.9028,96.875619,95.81253333,96.79436667,97.33526667,97.60363333,97.47246667,97.26343333,97.37279367,95.284,96.55316667,97.16216667,97.41396667,97.30383333,97.08306667,97.18059633
Xiamen Kehua Digital Energy Tech Co.. Ltd.,iStoragE2A 12000 [240V],"12 kW. 240 Vac Grid Support Utility Interactive Inverter
",11.96817,240,97,2.5,,,300,370,440,1.196817,2.393634,3.590451,5.984085,8.9761275,11.96817,94.38413333,96.0625,96.92373333,97.1216,97.01313333,96.87133333,96.86540167,95.83433333,96.81496667,97.34276667,97.62316667,97.4548,97.22296667,97.368311,95.31543333,96.57346667,97.1839,97.44216667,97.28203333,97.03996667,97.17768967
